Code_commune_INSEE;Nom_commune;Code_postal;Ligne_5;Libellé_d_acheminement;coordonnees_gps
17017;ARCHINGEAY;17380;;ARCHINGEAY;45.9283336011,-0.717220453831
17019;ARS EN RE;17590;;ARS EN RE;46.2111995219,-1.51504354145
17033;LA BARDE;17360;;LA BARDE;45.1281301478,-0.0633132974486
17035;BAZAUGES;17490;;BAZAUGES;45.9171649237,-0.164856392968
17048;BLANZAC LES MATHA;17160;;BLANZAC LES MATHA;45.8719666521,-0.354451050762
17052;BOISREDON;17150;;BOISREDON;45.3174383056,-0.543849481314
17057;BOUHET;17540;;BOUHET;46.1629168745,-0.85833337983
17068;BRIE SOUS MORTAGNE;17120;;BRIE SOUS MORTAGNE;45.5025646841,-0.737666203174
17070;BRIZAMBOURG;17770;;BRIZAMBOURG;45.8065841077,-0.476018876791
17071;LA BROUSSE;17160;;LA BROUSSE;45.9023725634,-0.365190879008
17072;BURIE;17770;;BURIE;45.777851301,-0.428355211255
17076;CELLES;17520;;CELLES;45.6100158658,-0.386567366555
17080;CHAMBON;17290;;CHAMBON;46.1091600914,-0.845524833213
17082;CHAMPAGNAC;17500;;CHAMPAGNAC;45.4287046076,-0.377244103646
17089;LA CHAPELLE DES POTS;17100;;LA CHAPELLE DES POTS;45.7644455528,-0.534261419507
17091;CHARRON;17230;;CHARRON;46.2936903771,-1.08092039856
17106;CIERZAC;17520;;CIERZAC;45.561206889,-0.313695229366
17114;COIVERT;17330;;COIVERT;46.0673425876,-0.462617046723
17120;CORME ROYAL;17600;;CORME ROYAL;45.7457848259,-0.809484393759
17121;LA COUARDE SUR MER;17670;;LA COUARDE SUR MER;46.2010718838,-1.4366169353
17136;CROIX CHAPEAU;17220;;CROIX CHAPEAU;46.1029311754,-0.998866254473
17141;DOMPIERRE SUR CHARENTE;17610;;DOMPIERRE SUR CHARENTE;45.7079445507,-0.496852759842
17147;ECOYEUX;17770;;ECOYEUX;45.8146188936,-0.51932413355
17160;FLOIRAC;17120;;FLOIRAC;45.4763669964,-0.747580624551
17161;LA FLOTTE;17630;;LA FLOTTE;46.1793660462,-1.32163012232
17163;FONTAINES D OZILLAC;17500;;FONTAINES D OZILLAC;45.3786053942,-0.382932208818
17168;FOURAS;17450;;FOURAS;45.9830753407,-1.07700521801
17178;GIVREZAC;17260;;GIVREZAC;45.5409958957,-0.632072583649
17180;GOURVILLETTE;17490;;GOURVILLETTE;45.8892084332,-0.222544638177
17181;GRANDJEAN;17350;;GRANDJEAN;45.8753248293,-0.602567687993
17186;LE GUE D ALLERE;17540;;LE GUE D ALLERE;46.1876266957,-0.870885218413
17188;HAIMPS;17160;;HAIMPS;45.8625742975,-0.25542114028
17191;LA JARD;17460;;LA JARD;45.6594237769,-0.573779997432
17194;LA JARRIE;17220;;LA JARRIE;46.1239232012,-1.01164042157
17205;LOIRE LES MARAIS;17870;;LOIRE LES MARAIS;45.9927474473,-0.927468396271
17207;LOIX;17111;;LOIX;46.2206970303,-1.44742224343
17216;LUSSANT;17430;;LUSSANT;45.9428507855,-0.822245809156
17217;MACQUEVILLE;17490;;MACQUEVILLE;45.7959532794,-0.203637900401
17220;MARIGNAC;17800;;MARIGNAC;45.5195994451,-0.472009798859
17231;MESSAC;17130;;MESSAC;45.3464492913,-0.313416526888
17239;MONS;17160;;MONS;45.8060909657,-0.337202264129
17240;MONTENDRE;17130;;MONTENDRE;45.2880726146,-0.387479585943
17250;MOSNAC;17240;;MOSNAC;45.5027021197,-0.541750931671
17253;MURON;17430;;MURON;46.0112293883,-0.863875531259
17263;NIEUL LE VIROUIL;17150;;NIEUL LE VIROUIL;45.4135796399,-0.529109086758
17265;NIEULLE SUR SEUDRE;17600;;NIEULLE SUR SEUDRE;45.7567012734,-1.02839049392
17268;NUAILLE SUR BOUTONNE;17470;;NUAILLE SUR BOUTONNE;46.0168530348,-0.410350228438
17274;PERIGNY;17180;;PERIGNY;46.1574551352,-1.08886084864
17280;PLASSAY;17250;;PLASSAY;45.8251164352,-0.728894727031
17281;POLIGNAC;17210;;POLIGNAC;45.2800784632,-0.305820678246
17282;POMMIERS MOULONS;17130;;POMMIERS MOULONS;45.3278061357,-0.348630198728
17284;PONT L ABBE D ARNOULT;17250;;PONT L ABBE D ARNOULT;45.8257228994,-0.865695822843
17286;LES PORTES EN RE;17880;;LES PORTES EN RE;46.2420561008,-1.50055338015
17293;PUYRAVAULT;17700;;PUYRAVAULT;46.1338386234,-0.817268568399
17301;ROMAZIERES;17510;;ROMAZIERES;45.9906722092,-0.176069744425
17305;ROUFFIGNAC;17130;;ROUFFIGNAC;45.3361304693,-0.452069072521
17308;ST AGNANT;17620;;ST AGNANT;45.8677929392,-0.952947405262
17316;ST CIERS CHAMPAGNE;17520;;ST CIERS CHAMPAGNE;45.448387711,-0.302733350511
17335;ST GEORGES DES AGOUTS;17150;;ST GEORGES DES AGOUTS;45.3755482053,-0.650474546219
17337;ST GEORGES D OLERON;17190;CHAUCRE;ST GEORGES D OLERON;45.9762465553,-1.32432969206
17340;ST PIERRE LA NOUE;17700;ST GERMAIN DE MARENCENNES;ST PIERRE LA NOUE;46.0675190065,-0.79880232463
17351;ST JUST LUZAC;17320;LUZAC;ST JUST LUZAC;45.7944979756,-1.0542452381
17354;ST LEGER;17800;;ST LEGER;45.6164955032,-0.569645544567
17356;ST LOUP;17380;;ST LOUP;45.9997627208,-0.647620851494
17360;STE MARIE DE RE;17740;;STE MARIE DE RE;46.1560367496,-1.32154377304
17364;ST MARTIAL SUR NE;17520;;ST MARTIAL SUR NE;45.5781186105,-0.370718965842
17365;ST MARTIN D ARY;17270;;ST MARTIN D ARY;45.2182774762,-0.20120779956
17384;ST PIERRE DE L ISLE;17330;;ST PIERRE DE L ISLE;46.0285452845,-0.444536284605
17390;STE RAMEE;17240;;STE RAMEE;45.419274916,-0.664112168706
17393;ST ROMAIN DE BENET;17600;;ST ROMAIN DE BENET;45.6918302258,-0.85616928455
17394;ST SATURNIN DU BOIS;17700;;ST SATURNIN DU BOIS;46.1401428747,-0.665133364912
17395;ST SAUVANT;17610;;ST SAUVANT;45.7324197214,-0.497484915481
17397;ST SAVINIEN;17350;AGONNAY;ST SAVINIEN;45.8862799418,-0.677457125043
17397;ST SAVINIEN;17350;COULONGE SUR CHARENTE;ST SAVINIEN;45.8862799418,-0.677457125043
17410;ST THOMAS DE CONAC;17150;;ST THOMAS DE CONAC;45.391750965,-0.699077246125
17413;ST VIVIEN;17220;;ST VIVIEN;46.0762768567,-1.04882454068
17415;SAINTES;17100;;SAINTES;45.7422300162,-0.649623035643
17417;SALIGNAC DE MIRAMBEAU;17130;;SALIGNAC DE MIRAMBEAU;45.3507156869,-0.481731376286
17420;SALLES SUR MER;17220;;SALLES SUR MER;46.1025147874,-1.05196380014
17422;SEIGNE;17510;;SEIGNE;45.9513360986,-0.213550216959
17425;SEMUSSAC;17120;;SEMUSSAC;45.5992753658,-0.915156967296
17437;TALMONT SUR GIRONDE;17120;;TALMONT SUR GIRONDE;45.54345601,-0.901968620389
17438;TANZAC;17260;;TANZAC;45.5575032026,-0.624877512569
17443;THAIRE;17290;;THAIRE;46.0773803387,-1.00436533555
17446;THORS;17160;;THORS;45.8252238601,-0.316151081372
17454;TUGERAS ST MAURICE;17130;ST MAURICE DE LAURENCANNE;TUGERAS ST MAURICE;45.3553716796,-0.407478613071
17457;LA DEVISE;17380;CHERVETTES;LA DEVISE;46.0532187101,-0.753825189117
17458;VANZAC;17500;;VANZAC;45.3586816198,-0.298855553768
17459;VARAIZE;17400;;VARAIZE;45.9226742862,-0.426927895363
17462;VENERAND;17100;;VENERAND;45.7877540613,-0.548759404902
17464;VERGNE;17330;;VERGNE;46.0698805334,-0.514998278543
17477;VILLIERS COUTURE;17510;;VILLIERS COUTURE;45.9838256674,-0.152059311199
17478;VINAX;17510;;VINAX;46.0341296435,-0.212146477613
17481;VOISSAY;17400;;VOISSAY;45.9470700538,-0.602074440108
17486;LA BREE LES BAINS;17840;;LA BREE LES BAINS;46.0078502924,-1.35092343182
18011;ARGENT SUR SAULDRE;18410;;ARGENT SUR SAULDRE;47.5626482877,2.4300855539
18019;AZY;18220;;AZY;47.1920688038,2.71043899045
18021;BANNEGON;18210;;BANNEGON;46.8069473041,2.7278310908
18022;BARLIEU;18260;;BARLIEU;47.4937866179,2.62277593565
18023;BAUGY;18800;;BAUGY;47.0713406909,2.71558067108
18025;BEFFES;18320;;BEFFES;47.0930093416,3.00110748775
18029;BESSAIS LE FROMENTAL;18210;;BESSAIS LE FROMENTAL;46.7475178311,2.77476595037
18036;BRINAY;18120;;BRINAY;47.1640449226,2.11235689619
18044;CERBOIS;18120;;CERBOIS;47.1109466347,2.10554374746
18047;LA CHAPELLE D ANGILLON;18380;;LA CHAPELLE D ANGILLON;47.3709734883,2.44003339096
18052;CHARENTON DU CHER;18210;;CHARENTON DU CHER;46.74275373,2.65293994234
18055;CHAROST;18290;;CHAROST;46.9913097017,2.1285312337
18056;CHASSY;18800;DEJOINTES;CHASSY;47.0436728432,2.83281439128
18069;COLOMBIERS;18200;;COLOMBIERS;46.7001989151,2.5566301229
18077;COUY;18140;;COUY;47.1087981251,2.8281137217
18086;DREVANT;18200;;DREVANT;46.6982881178,2.52340058849
18098;GARDEFORT;18300;;GARDEFORT;47.2604545544,2.82377502838
18110;HERRY;18140;;HERRY;47.2284204871,2.9415312436
18113;IGNOL;18350;;IGNOL;46.9576245517,2.86419734171
18114;INEUIL;18160;;INEUIL;46.7689871764,2.27606025434
18122;LAPAN;18340;;LAPAN;46.9209106861,2.29549352585
18127;LIGNIERES;18160;;LIGNIERES;46.7617210337,2.20479418633
18144;MENETOU RATEL;18300;;MENETOU RATEL;47.3478965782,2.75157035853
18149;MERY ES BOIS;18380;;MERY ES BOIS;47.3086144324,2.37874179175
18183;LE PONDY;18210;;LE PONDY;46.7998704926,2.63813016663
18193;REZAY;18170;;REZAY;46.6725219424,2.17463233251
18207;ST FLORENT SUR CHER;18400;;ST FLORENT SUR CHER;46.9913946761,2.25409311039
18209;ST GEORGES DE POISIEUX;18200;;ST GEORGES DE POISIEUX;46.6832008459,2.4809860973
18210;ST GEORGES SUR LA PREE;18100;;ST GEORGES SUR LA PREE;47.2199114874,1.94950200368
18213;ST GERMAIN DU PUY;18390;;ST GERMAIN DU PUY;47.1076641241,2.47889343421
18214;ST HILAIRE DE COURT;18100;;ST HILAIRE DE COURT;47.2008571175,2.00341879677
18219;ST LAURENT;18330;;ST LAURENT;47.2418416122,2.18465127619
18224;ST MARTIN DES CHAMPS;18140;;ST MARTIN DES CHAMPS;47.173174971,2.93500889323
18227;STE MONTAINE;18700;;STE MONTAINE;47.5015231113,2.32162111568
18229;ST PALAIS;18110;;ST PALAIS;47.2489222519,2.41081023513
18232;ST PRIEST LA MARCHE;18370;;ST PRIEST LA MARCHE;46.4490350158,2.18414967239
18234;ST SATURNIN;18370;;ST SATURNIN;46.5062478492,2.24046753513
18244;SAUGY;18290;;SAUGY;46.9677472143,2.11337504999
18245;SAULZAIS LE POTIER;18360;;SAULZAIS LE POTIER;46.6018523222,2.49199571585
18250;SERRUELLES;18190;;SERRUELLES;46.8824777068,2.37986164458
18251;SEVRY;18140;;SEVRY;47.1381447281,2.82322289822
18256;SUBLIGNY;18260;;SUBLIGNY;47.3955907367,2.7523718933
18261;THAUMIERS;18210;;THAUMIERS;46.8218263799,2.67004544881
18270;VALLENAY;18190;;VALLENAY;46.7727933629,2.37854027909
18270;VALLENAY;18190;BIGNY VALLENAY;VALLENAY;46.7727933629,2.37854027909
18271;VASSELAY;18110;;VASSELAY;47.1606916636,2.3864256936
18272;VEAUGUES;18300;;VEAUGUES;47.2655815273,2.75561064588
18282;VILLABON;18800;;VILLABON;47.1024871236,2.67863881659
18284;VILLEGENON;18260;;VILLEGENON;47.4175834406,2.59936995832
19007;ALTILLAC;19120;;ALTILLAC;44.9804416467,1.86889705524
19010;ARGENTAT SUR DORDOGNE;19320;ST BAZILE DE LA ROCHE;ARGENTAT SUR DORDOGNE;45.1011667634,1.93436308377
19010;ARGENTAT SUR DORDOGNE;19400;ARGENTAT;ARGENTAT SUR DORDOGNE;45.1011667634,1.93436308377
19012;ASTAILLAC;19120;;ASTAILLAC;44.9515500002,1.83033967926
19017;BASSIGNAC LE BAS;19430;;BASSIGNAC LE BAS;45.0251375943,1.86876602188
19034;CAMPS ST MATHURIN LEOBAZEL;19430;ST MATHURIN LEOBAZEL;CAMPS ST MATHURIN LEOBAZEL;44.9925849683,1.99504075347
19048;LE CHASTANG;19190;;LE CHASTANG;45.1752926501,1.73283876352
19052;CHAVANAC;19290;;CHAVANAC;45.6193925333,2.09923298827
19053;CHAVEROCHE;19200;;CHAVEROCHE;45.56551046,2.25206611427
19054;CHENAILLER MASCHEIX;19120;;CHENAILLER MASCHEIX;45.0608264132,1.82435897673
19070;DARNETS;19300;;DARNETS;45.4241971768,2.11309756046
19074;L EGLISE AUX BOIS;19170;;L EGLISE AUX BOIS;45.657582706,1.7964084025
19076;ESPARTIGNAC;19140;;ESPARTIGNAC;45.3992793069,1.5950172659
19078;ESTIVAUX;19410;;ESTIVAUX;45.318970397,1.49504198912
19084;FORGES;19380;;FORGES;45.1588528226,1.86527330178
19087;GOURDON MURAT;19170;;GOURDON MURAT;45.5473595192,1.9000182869
19091;HAUTEFAGE;19400;;HAUTEFAGE;45.0916740521,1.9924978016
19094;JUILLAC;19350;;JUILLAC;45.3226150546,1.29232118318
19095;LACELLE;19170;;LACELLE;45.6427861496,1.83264328389
19100;LAGRAULIERE;19700;;LAGRAULIERE;45.3552708977,1.62385425403
19103;LAMAZIERE HAUTE;19340;;LAMAZIERE HAUTE;45.6754049017,2.38584451894
19116;LIOURDRES;19120;;LIOURDRES;44.9374662553,1.80814651147
19117;LISSAC SUR COUZE;19600;;LISSAC SUR COUZE;45.1101297922,1.45969694671
19123;MALEMORT;19360;MALEMORT SUR CORREZE;MALEMORT;45.176099789,1.58386372231
19129;MASSERET;19510;;MASSERET;45.5414714695,1.51966936931
19135;MESTES;19200;;MESTES;45.4933738169,2.31754187362
19143;MONTAIGNAC ST HIPPOLYTE;19300;;MONTAIGNAC ST HIPPOLYTE;45.3462288973,2.01582895294
19145;MOUSTIER VENTADOUR;19300;;MOUSTIER VENTADOUR;45.3794049102,2.10092572655
19146;NAVES;19460;;NAVES;45.3149479371,1.75065002598
19155;ORLIAC DE BAR;19390;;ORLIAC DE BAR;45.3747450967,1.80540631183
19163;LE PESCHER;19190;;LE PESCHER;45.0826622801,1.75970042346
19165;PEYRISSAC;19260;;PEYRISSAC;45.5060455559,1.694117673
19171;REYGADE;19430;;REYGADE;45.019999835,1.90382640556
19172;RILHAC TREIGNAC;19260;;RILHAC TREIGNAC;45.5272915329,1.69112353827
19176;ROSIERS D EGLETONS;19300;;ROSIERS D EGLETONS;45.3879504108,2.01084744458
19177;ROSIERS DE JUILLAC;19350;;ROSIERS DE JUILLAC;45.2869415245,1.30817336532
19184;ST BAZILE DE MEYSSAC;19500;;ST BAZILE DE MEYSSAC;45.0541480503,1.72389447366
19188;ST BONNET L ENFANTIER;19410;;ST BONNET L ENFANTIER;45.29973714,1.52644911921
19190;ST BONNET PRES BORT;19200;;ST BONNET PRES BORT;45.506914894,2.4263926381
19205;ST GENIEZ O MERLE;19220;;ST GENIEZ O MERLE;45.08248923,2.05890392935
19214;ST JULIEN AUX BOIS;19220;;ST JULIEN AUX BOIS;45.1239920937,2.1459890004
19229;ST PANTALEON DE LARCHE;19600;;ST PANTALEON DE LARCHE;45.1467893413,1.43249583574
19231;ST PARDOUX LA CROISILLE;19320;;ST PARDOUX LA CROISILLE;45.2494070918,1.96891800713
19237;ST PRIVAT;19220;;ST PRIVAT;45.136566968,2.07738034635
19245;ST SYLVAIN;19380;;ST SYLVAIN;45.1805974733,1.88835230175
19248;ST YBARD;19140;;ST YBARD;45.4491159844,1.51880664164
19252;SARROUX ST JULIEN;19110;SARROUX;SARROUX ST JULIEN;45.4307878428,2.46791610907
19253;SEGONZAC;19310;;SEGONZAC;45.2767795103,1.26250500836
19256;SERANDON;19160;;SERANDON;45.3506057867,2.32469690406
19261;SORNAC;19290;;SORNAC;45.6694408619,2.18045644477
19262;SOUDAINE LAVINADIERE;19370;;SOUDAINE LAVINADIERE;45.5456519392,1.72687990718
19266;THALAMY;19200;;THALAMY;45.5068066637,2.45854941771
19269;TREIGNAC;19260;;TREIGNAC;45.5524776279,1.80105006647
19273;TURENNE;19500;;TURENNE;45.0610532957,1.57106480469
19274;USSAC;19270;;USSAC;45.1901861032,1.51268724107
19279;VARS SUR ROSEIX;19130;;VARS SUR ROSEIX;45.261022525,1.3726827806
19283;VEYRIERES;19200;;VEYRIERES;45.4890424221,2.39561651317
19285;VIGEOIS;19410;;VIGEOIS;45.3786371667,1.51888196425
21001;AGENCOURT;21700;;AGENCOURT;47.1250474303,4.98564114053
21006;AISEY SUR SEINE;21400;;AISEY SUR SEINE;47.7479865538,4.57814842131
21012;AMPILLY LE SEC;21400;;AMPILLY LE SEC;47.8100690603,4.50329961504
21014;ANTHEUIL;21360;;ANTHEUIL;47.1764418313,4.74942827901
21015;ANTIGNY LA VILLE;21230;;ANTIGNY LA VILLE;47.1012813081,4.55975234629
21017;ARCENANT;21700;;ARCENANT;47.1403914793,4.83749940217
21021;ARC SUR TILLE;21560;;ARC SUR TILLE;47.3382300377,5.20032142407
21023;ARNAY LE DUC;21230;;ARNAY LE DUC;47.1275592202,4.47951494721
21024;ARNAY SOUS VITTEAUX;21350;;ARNAY SOUS VITTEAUX;47.4372947607,4.49901520895
21027;ASNIERES LES DIJON;21380;;ASNIERES LES DIJON;47.3872203652,5.04520527186
21029;ATHIE;21500;;ATHIE;47.5619563649,4.25784537484
21030;AUBAINE;21360;;AUBAINE;47.129772588,4.7343345695
21033;AUBIGNY LES SOMBERNON;21540;;AUBIGNY LES SOMBERNON;47.3007242662,4.64273787867
21040;AVOSNES;21350;;AVOSNES;47.3684679996,4.63263397614
21041;AVOT;21580;;AVOT;47.6170677584,5.00757406973
21042;BAGNOT;21700;;BAGNOT;47.0500499735,5.07330457799
21057;BEIRE LE FORT;21110;;BEIRE LE FORT;47.2376253044,5.26097283802
21059;BELLEFOND;21490;;BELLEFOND;47.3801760764,5.06389579154
21063;BENEUVRE;21290;;BENEUVRE;47.6934400919,4.93578663109
21070;BEVY;21220;;BEVY;47.1820024357,4.83965418214
21074;BILLEY;21130;;BILLEY;47.1423914967,5.41973357014
21075;BILLY LES CHANCEAUX;21450;;BILLY LES CHANCEAUX;47.5530033313,4.73431352528
21076;BINGES;21270;;BINGES;47.3252506577,5.2690666865
21078;BISSEY LA PIERRE;21330;;BISSEY LA PIERRE;47.8431150468,4.42590743381
21079;BLAGNY SUR VINGEANNE;21310;;BLAGNY SUR VINGEANNE;47.4395134717,5.3551085135
21081;BLAISY HAUT;21540;;BLAISY HAUT;47.361227533,4.7672740237
21087;BLIGNY SUR OUCHE;21360;;BLIGNY SUR OUCHE;47.1150954708,4.68344440559
21088;BONCOURT LE BOIS;21700;;BONCOURT LE BOIS;47.1377542581,4.99799682538
21092;BOUILLAND;21420;;BOUILLAND;47.1352672328,4.77123835553
21098;BOUX SOUS SALMAISE;21690;;BOUX SOUS SALMAISE;47.4731727042,4.64424292231
21102;BRAZEY EN MORVAN;21430;;BRAZEY EN MORVAN;47.1724443227,4.27604243318
21108;BRIANNY;21390;;BRIANNY;47.4121182222,4.37434558764
21115;BUNCEY;21400;;BUNCEY;47.8168675282,4.57713874625
21120;LA BUSSIERE SUR OUCHE;21360;;LA BUSSIERE SUR OUCHE;47.2265782926,4.69946543531
21121;BUSSY LA PESLE;21540;;BUSSY LA PESLE;47.3566273735,4.71361342126
21129;CHAMBAIN;21290;;CHAMBAIN;47.7950502005,4.91900088796
21130;CHAMBEIRE;21110;;CHAMBEIRE;47.2827087412,5.27183255465
21133;CHAMBOLLE MUSIGNY;21220;;CHAMBOLLE MUSIGNY;47.1867543205,4.94446710185
21134;CHAMESSON;21400;;CHAMESSON;47.7827583784,4.54118131867
21135;CHAMPAGNE SUR VINGEANNE;21310;;CHAMPAGNE SUR VINGEANNE;47.4405994754,5.40662688051
21138;CHAMPDOTRE;21130;;CHAMPDOTRE;47.1825397994,5.30038457052
21153;CHATELLENOT;21320;;CHATELLENOT;47.237576799,4.48751343081
21157;CHAUGEY;21290;;CHAUGEY;47.7462238697,4.95019253448
21158;CHAUME ET COURCHAMP;21610;;CHAUME ET COURCHAMP;47.5806895666,5.36162357765
21160;CHAUME LES BAIGNEUX;21450;;CHAUME LES BAIGNEUX;47.6324839446,4.57347915813
21163;CHAZEUIL;21260;;CHAZEUIL;47.5584131204,5.28562266214
21164;CHAZILLY;21320;;CHAZILLY;47.183253219,4.58248518042
21178;VALFORET;21220;QUEMIGNY POISOT;VALFORET;47.2553233042,4.88465417983
21189;CORBERON;21250;;CORBERON;47.0107613074,5.00919232333
21191;CORCELLES LES CITEAUX;21910;;CORCELLES LES CITEAUX;47.1692110216,5.08258953072
21197;CORPOYER LA CHAPELLE;21150;;CORPOYER LA CHAPELLE;47.549075893,4.60962809642
21198;CORROMBLES;21460;;CORROMBLES;47.5184691895,4.20257094353
21199;CORSAINT;21460;;CORSAINT;47.5470766157,4.20200544222
21201;COULMIER LE SEC;21400;;COULMIER LE SEC;47.7550385883,4.49604694384
21202;COURBAN;21520;;COURBAN;47.9155781312,4.73943669739
21228;DETAIN ET BRUANT;21220;;DETAIN ET BRUANT;47.1748111785,4.78802289796
21232;DOMPIERRE EN MORVAN;21390;;DOMPIERRE EN MORVAN;47.4004660876,4.23216160368
21235;DUESME;21510;;DUESME;47.6369569478,4.69319876077
21240;ECHEVANNES;21120;;ECHEVANNES;47.5470867695,5.1597666211
21242;ECHIGEY;21110;;ECHIGEY;47.1778490493,5.19986871339
21258;ETROCHEY;21400;;ETROCHEY;47.8893912326,4.51963624928
21262;FAVEROLLES LES LUCEY;21290;;FAVEROLLES LES LUCEY;47.8271140625,4.86669283243
21264;LE FETE;21230;;LE FETE;47.1799351721,4.50838011186
21265;FIXIN;21220;;FIXIN;47.2483860424,4.96654178119
21271;FLAVIGNY SUR OZERAIN;21150;;FLAVIGNY SUR OZERAIN;47.5087961778,4.51921128225
21276;FONTAINES EN DUESMOIS;21450;;FONTAINES EN DUESMOIS;47.6493383803,4.53511047065
21280;FONTANGY;21390;;FONTANGY;47.3457961806,4.3719767381
21286;FRENOIS;21120;;FRENOIS;47.5214332358,4.8907289987
21287;FRESNES;21500;;FRESNES;47.6097085896,4.43871548951
21289;FUSSEY;21700;;FUSSEY;47.1289690421,4.81617367712
21300;GISSEY SUR OUCHE;21410;;GISSEY SUR OUCHE;47.2606866553,4.78299335665
21303;LES GOULLES;21520;;LES GOULLES;47.8780247601,4.90572088017
21307;GRESIGNY STE REINE;21150;;GRESIGNY STE REINE;47.5517042908,4.49530823362
21308;GRIGNON;21150;;GRIGNON;47.5585918408,4.40554023735
21309;GRISELLES;21330;;GRISELLES;47.8761341376,4.36546770066
21311;GROSBOIS LES TICHEY;21250;;GROSBOIS LES TICHEY;47.0090636768,5.2366823459
21313;GURGY LE CHATEAU;21290;;GURGY LE CHATEAU;47.8288662718,4.92751897409
21316;HEUILLEY SUR SAONE;21270;;HEUILLEY SUR SAONE;47.3358079869,5.46489125739
21317;IS SUR TILLE;21120;;IS SUR TILLE;47.5263318229,5.10204412547
21329;JUILLY;21140;;JUILLY;47.4902826787,4.40108414456
21338;LAMARGELLE;21440;;LAMARGELLE;47.5203693141,4.83729025625
21340;LANTHES;21250;;LANTHES;46.9990158896,5.20408699445
21346;LEUGLAY;21290;;LEUGLAY;47.8137240712,4.81901866828
21347;LEVERNOIS;21200;;LEVERNOIS;46.9937203239,4.87163680948
21349;LIERNAIS;21430;;LIERNAIS;47.2198460424,4.28865681404
21353;LONGECOURT EN PLAINE;21110;;LONGECOURT EN PLAINE;47.1979962119,5.14631523953
21357;LOUESME;21520;;LOUESME;47.8893078984,4.76394651159
21360;LUSIGNY SUR OUCHE;21360;;LUSIGNY SUR OUCHE;47.0825921168,4.68300097663
21366;MAGNY LES AUBIGNY;21170;;MAGNY LES AUBIGNY;47.1123094522,5.16861149822
21367;MAGNY MONTARLOT;21130;;MAGNY MONTARLOT;47.2486656169,5.34673748926
21375;MANLAY;21430;;MANLAY;47.1203533728,4.33317142966
21376;MARANDEUIL;21270;;MARANDEUIL;47.3453618819,5.34081776332
21383;MARCILLY SUR TILLE;21120;;MARCILLY SUR TILLE;47.5125107909,5.12883412558
21389;MARMAGNE;21500;;MARMAGNE;47.6397063583,4.38235676513
21391;MARSANNAY LE BOIS;21380;;MARSANNAY LE BOIS;47.4402798544,5.09615121255
21398;MAXILLY SUR SAONE;21270;;MAXILLY SUR SAONE;47.3312115435,5.41954426061
21407;MESSANGES;21220;;MESSANGES;47.1618456396,4.86963425286
21408;MESSIGNY ET VANTOUX;21380;VANTOUX LES DIJON;MESSIGNY ET VANTOUX;47.4189090037,5.00144598531
21422;MOLPHEY;21210;;MOLPHEY;47.33634862,4.20666118075
21427;MONTCEAU ET ECHARNANT;21360;;MONTCEAU ET ECHARNANT;47.0609045646,4.6666655237
21433;MONTIGNY MORNAY VILLENEUVE VINGEANNE;21610;LA VILLENEUVE SUR VINGEANNE;MONTIGNY MORNAY VILLENEUVE VINGE;47.5685941578,5.45036193766
21440;MONTOT;21170;;MONTOT;47.1525081033,5.24351442373
21441;MONT ST JEAN;21320;;MONT ST JEAN;47.2858528062,4.4113796914
21445;LA MOTTE TERNANT;21210;;LA MOTTE TERNANT;47.3168367609,4.32727965395
21450;NANTOUX;21190;;NANTOUX;47.0346400359,4.75951042223
21465;OBTREE;21400;;OBTREE;47.9312137105,4.56510115112
21474;PAGNY LA VILLE;21250;;PAGNY LA VILLE;47.0574519111,5.16871339995
21481;PERRIGNY LES DIJON;21160;;PERRIGNY LES DIJON;47.25760727,5.02045780663
21494;PONCEY SUR L IGNON;21440;;PONCEY SUR L IGNON;47.4903530445,4.75222297541
21495;PONT;21130;;PONT;47.1789967649,5.32490570486
21498;POSANGES;21350;;POSANGES;47.4218431099,4.52541298855
21504;PRALON;21410;;PRALON;47.3104934057,4.77503055215
21517;QUINCEY;21700;;QUINCEY;47.1072396532,4.9719971557
21523;REULLE VERGY;21220;;REULLE VERGY;47.1883731781,4.89680427712
21531;ROUVRAY;21530;;ROUVRAY;47.4174670252,4.11150660638
21532;ROUVRES EN PLAINE;21110;;ROUVRES EN PLAINE;47.2386287717,5.13846471292
21533;ROUVRES SOUS MEILLY;21320;;ROUVRES SOUS MEILLY;47.2062707536,4.5897431954
21534;RUFFEY LES BEAUNE;21200;;RUFFEY LES BEAUNE;47.0225171386,4.92262846681
21547;ST EUPHRONE;21140;;ST EUPHRONE;47.4668464015,4.39181152483
21549;ST GERMAIN LE ROCHEUX;21510;;ST GERMAIN LE ROCHEUX;47.7561639307,4.66343630237
21550;ST GERMAIN LES SENAILLY;21500;;ST GERMAIN LES SENAILLY;47.5980519223,4.28133138948
21555;ST JULIEN;21490;;ST JULIEN;47.396053652,5.14161061569
21560;ST MARTIN DE LA MER;21210;;ST MARTIN DE LA MER;47.2373074547,4.22929777568
21563;ST MESMIN;21540;;ST MESMIN;47.3458158582,4.65536994421
21572;ST SEINE EN BACHE;21130;;ST SEINE EN BACHE;47.1160354094,5.37724582306
